1001
1001
0.57511 111149.48548
0.57597 110969.40018
0.57683 110753.27157
0.57769 110662.65249
0.57854 110627.49456
0.57940 110508.67451
0.58026 110420.80872
0.58111 110296.01976
0.58197 110108.43309
0.58283 110076.07830
0.58369 109967.34637
0.58454 109917.08393
0.58540 109849.31079
0.58626 109726.83366
0.58711 109678.42297
0.58797 109523.34726
0.58883 109430.14496
0.58968 109085.30535
0.59054 109083.63940
0.59140 109107.08879
0.59226 109125.67762
0.59311 109089.74229
0.59397 109001.66776
0.59483 108719.14365
0.59568 108707.57763
0.59654 108686.38854
0.59740 108529.51143
0.59826 108447.05577
0.59911 108383.35726
0.59997 108221.47963
0.60083 108227.60159
0.60168 108276.22893
0.60254 108233.08501
0.60340 108037.47651
0.60426 107989.73927
0.60511 107796.02580
0.60597 107776.59543
0.60683 107725.38554
0.60768 107699.22836
0.60854 107516.23947
0.60940 107541.14718
0.61026 107585.85887
0.61111 107572.45202
0.61197 107432.36169
0.61283 107404.00975
0.61368 107249.35704
0.61454 107233.43876
0.61540 107071.28001
0.61625 107052.03082
0.61711 107019.82142
0.61797 107033.38220
0.61883 107051.25065
0.61968 106952.91278
0.62054 106930.12009
0.62140 106804.68109
0.62225 106789.41254
0.62311 106678.67880
0.62397 106666.27962
0.62483 106601.55263
0.62568 106584.19682
0.62654 106573.19489
0.62740 106545.99175
0.62825 106452.26139
0.62911 106444.01136
0.62997 106413.14392
0.63083 106339.22035
0.63168 106318.42529
0.63254 106242.76001
0.63340 106190.75585
0.63425 106079.73848
0.63511 106096.14407
0.63597 106130.74952
0.63683 106133.08940
0.63768 106098.30500
0.63854 106057.89848
0.63940 105936.78884
0.64025 105879.27944
0.64111 105836.39998
0.64197 105820.37783
0.64282 105771.64957
0.64368 105774.88109
0.64454 105765.91608
0.64540 105749.74515
0.64625 105659.77980
0.64711 105608.46093
0.64797 105594.31590
0.64882 105572.80696
0.64968 105518.10088
0.65054 105438.64504
0.65140 105415.38460
0.65225 105408.04765
0.65311 105393.94203
0.65397 105347.54173
0.65482 105286.54722
0.65568 105247.26785
0.65654 105230.07517
0.65740 105187.16103
0.65825 105127.63645
0.65911 105073.07922
0.65997 105063.63821
0.66082 105057.11318
0.66168 105022.32852
0.66254 104955.09742
0.66340 104894.44623
0.66425 104884.31514
0.66511 104873.63851
0.66597 104834.93275
0.66682 104771.25802
0.66768 104725.06546
0.66854 104698.60545
0.66940 104679.65731
0.67025 104634.78058
0.67111 104583.45210
0.67197 104525.52083
0.67282 104511.94977
0.67368 104499.71840
0.67454 104457.53629
0.67539 104396.44450
0.67625 104339.74163
0.67711 104328.31028
0.67797 104311.70921
0.67882 104301.52491
0.67968 104237.12651
0.68054 104187.95582
0.68139 104149.20191
0.68225 104120.83632
0.68311 104081.94977
0.68397 104055.73518
0.68482 104018.21387
0.68568 103986.31084
0.68654 103955.99908
0.68739 103930.77419
0.68825 103885.51836
0.68911 103858.74802
0.68997 103838.32787
0.69082 103797.61117
0.69168 103750.80858
0.69254 103723.35221
0.69339 103683.43382
0.69425 103651.84578
0.69511 103640.86325
0.69597 103628.58921
0.69682 103609.10265
0.69768 103537.71839
0.69854 103531.44522
0.69939 103473.59339
0.70025 103463.41390
0.70111 103408.95822
0.70196 103402.91679
0.70282 103369.45201
0.70368 103364.31626
0.70454 103317.66069
0.70539 103311.12212
0.70625 103259.54146
0.70711 103252.60512
0.70796 103188.42616
0.70882 103176.22886
0.70968 103133.52817
0.71054 103127.70865
0.71139 103090.99502
0.71225 103083.51966
0.71311 103016.15898
0.71396 103021.14987
0.71482 103015.19584
0.71568 102995.61530
0.71654 102896.08399
0.71739 102906.10240
0.71825 102889.21218
0.71911 102838.31170
0.71996 102843.12830
0.72082 102788.59834
0.72168 102786.70453
0.72254 102704.04695
0.72339 102698.84253
0.72425 102653.38680
0.72511 102655.25395
0.72596 102618.81634
0.72682 102579.87574
0.72768 102533.57433
0.72853 102534.64801
0.72939 102469.21439
0.73025 102436.40706
0.73111 102354.70766
0.73196 102352.98668
0.73282 102336.62166
0.73368 102316.65449
0.73453 102265.47071
0.73539 102253.42701
0.73625 102188.76391
0.73711 102176.99392
0.73796 102063.85470
0.73882 102034.74044
0.73968 101967.71875
0.74053 101945.27691
0.74139 101922.49921
0.74225 101891.31177
0.74311 101859.36565
0.74396 101803.71391
0.74482 101758.26660
0.74568 101699.84353
0.74653 101630.72262
0.74739 101546.72347
0.74825 101502.77203
0.74911 101445.69958
0.74996 101418.68705
0.75082 101376.19335
0.75168 101340.76372
0.75253 101276.49938
0.75339 101236.13114
0.75425 101182.87269
0.75511 101100.84048
0.75596 100996.32367
0.75682 100903.82742
0.75768 100889.92268
0.75853 100825.08194
0.75939 100767.21237
0.76025 100740.29338
0.76110 100650.98464
0.76196 100640.62460
0.76282 100536.82902
0.76368 100451.67251
0.76453 100350.66320
0.76539 100338.21958
0.76625 100221.45813
0.76710 100198.49024
0.76796 100134.89983
0.76882 100107.92640
0.76968 99944.62324
0.77053 99926.55766
0.77139 99902.96397
0.77225 99827.74199
0.77310 99683.65398
0.77396 99643.70164
0.77482 99578.20716
0.77568 99544.12647
0.77653 99365.95113
0.77739 99341.22862
0.77825 99316.40366
0.77910 99293.79002
0.77996 99095.88286
0.78082 99058.52245
0.78168 99037.24361
0.78253 99020.67673
0.78339 98994.60648
0.78425 98787.03383
0.78510 98713.82619
0.78596 98688.57444
0.78682 98656.65531
0.78767 98623.14541
0.78853 98415.07452
0.78939 98378.50700
0.79025 98367.49288
0.79110 98360.41107
0.79196 98298.60379
0.79282 98245.43802
0.79367 98093.78303
0.79453 98047.06677
0.79539 97976.20431
0.79625 97953.90167
0.79710 97793.02772
0.79796 97798.29560
0.79882 97815.75789
0.79967 97806.22915
0.80053 97737.72235
0.80139 97626.21807
0.80225 97540.56052
0.80310 97514.95245
0.80396 97477.64557
0.80482 97333.58044
0.80567 97320.55251
0.80653 97347.35194
0.80739 97341.98072
0.80825 97283.44241
0.80910 97221.30202
0.80996 97161.22287
0.81082 97099.04936
0.81167 97073.50542
0.81253 97009.80044
0.81339 96976.78190
0.81424 96897.57357
0.81510 96915.17082
0.81596 96933.06372
0.81682 96926.59015
0.81767 96874.19897
0.81853 96811.99250
0.81939 96750.19015
0.82024 96705.34730
0.82110 96667.34926
0.82196 96633.37760
0.82282 96604.23890
0.82367 96624.30322
0.82453 96627.58592
0.82539 96622.11185
0.82624 96613.80216
0.82710 96530.20528
0.82796 96504.82573
0.82882 96454.51749
0.82967 96445.31669
0.83053 96412.11021
