Points:0,Points:1,Points:2,total_traction:0,total_traction:1,total_traction:2
0.10183,0.015322,0.92062,-112100.0,-17686.0,483.99
0.10101,0.019826,0.91199,-111200.0,-22643.0,451.29
0.1007,-0.008438,2.7275,-112600.0,9900.6,-500.14
0.099233,-0.018758,2.7307,-110960.0,21532.0,-269.0
0.10063,-0.0090257,2.7365,-112520.0,10714.0,-5.709
-0.039849,0.097263,-1.0195,44439.0,-106260.0,-48.384
-0.089869,-0.047967,2.3204,99634.0,53607.0,-433.9
-0.093781,-0.039803,2.3171,104260.0,43944.0,-139.75
-0.093566,-0.040254,2.3276,103730.0,45159.0,-293.93
0.10118,0.016727,1.883,-111620.0,-19152.0,-35.187
-0.07599,-0.028144,-0.25061,113190.0,10802.0,-16024.0
-0.077654,-0.020139,-0.25928,113530.0,289.18,-17365.0
-0.075912,-0.02072,-0.24788,113390.0,-1166.2,-18062.0
0.10303,0.01923,-1.051,-113110.0,-21756.0,439.36
0.10295,0.019416,-1.0609,-113070.0,-21949.0,652.03
0.10438,0.0097775,-1.0565,-114640.0,-11242.0,515.84
0.069376,-0.0091664,-0.21787,-109670.0,-26676.0,-20724.0
0.071344,-0.017152,-0.22098,-112440.0,-12930.0,-18983.0
-0.071989,-0.055086,-0.28397,101470.0,52910.0,-10175.0
-0.077011,-0.044579,-0.28744,107160.0,39617.0,-12212.0
-0.075604,-0.045601,-0.27827,107150.0,39729.0,-11721.0
-0.076447,-0.071338,-1.1123,83590.0,79264.0,795.89
0.061422,-0.045886,0.14768,-111090.0,19839.0,10863.0
0.059053,-0.056229,0.15251,-106250.0,38493.0,9141.5
0.061456,-0.050172,0.15787,-108940.0,29528.0,10630.0
0.10233,0.01835,-0.74543,-113140.0,-21183.0,-1130.3
0.10349,0.0095714,-0.73733,-114580.0,-10985.0,-974.45
0.10211,0.018994,-0.73592,-112980.0,-22048.0,-1112.3
0.093935,0.033835,-1.9901,-108500.0,-39432.0,-841.73
0.096665,0.025129,-1.9845,-111600.0,-29520.0,187.35
0.094503,0.032226,-1.9794,-109120.0,-37658.0,84.178
-0.049555,-0.02077,0.019288,102070.0,-49703.0,2137.5
-0.052935,-0.02958,0.021813,109290.0,-30769.0,1748.0
-0.052321,-0.027934,0.011853,108010.0,-35143.0,1161.7
0.098505,0.017654,-1.8429,-113430.0,-21154.0,270.22
0.099703,0.0090888,-1.8461,-114860.0,-11017.0,325.49
0.099718,0.0091637,-1.8361,-114840.0,-11115.0,300.9
0.098561,0.017462,-1.8336,-113430.0,-21125.0,310.47
0.0038109,-0.10164,0.69986,-4408.2,113430.0,584.82
0.098772,0.015764,3.6701,-111250.0,-18465.0,-68.512
0.069824,0.071587,4.0,-78416.0,-80913.0,-583.69
0.076604,0.064279,4.0,-86466.0,-72250.0,53.801
0.072227,0.069138,3.9909,-81498.0,-77812.0,96.816
0.10295,0.0092675,-1.2873,-114730.0,-10751.0,983.36
-0.058323,0.083897,0.75034,65037.0,-93037.0,665.65
-0.050819,0.088726,0.75082,56989.0,-98174.0,543.32
0.098013,0.019697,3.697,-110440.0,-22776.0,-186.6
0.099634,0.0090543,3.6959,-112230.0,-10921.0,-66.973
0.098813,0.015182,3.7054,-111330.0,-17909.0,-33.62
0.10361,0.0094396,-0.74746,-114610.0,-10685.0,-1199.7
-0.10198,0.02363,-1.091,112320.0,-25556.0,570.79
0.10333,0.0065852,1.3993,-113120.0,-7584.5,-172.06
-0.10361,0.014709,-1.0904,114140.0,-15503.0,516.66
0.065374,0.07571,3.9906,-73806.0,-85143.0,-96.408
0.06065,0.079552,3.9811,-68332.0,-89599.0,30.928
0.068281,0.073077,3.9813,-77305.0,-81983.0,45.204
0.10026,0.00062615,3.3814,-112850.0,-749.47,-314.82
0.10027,0.00055653,3.391,-112840.0,-671.59,177.4
0.099684,0.010592,3.3864,-112190.0,-12126.0,-138.75
0.0068038,0.099755,3.9035,-8521.1,-112380.0,46.187
0.008582,0.099595,3.8934,-10732.0,-112190.0,121.2
0.016051,0.098622,3.9011,-18736.0,-111140.0,114.41
0.098499,-0.018756,-1.7618,-113220.0,22116.0,148.79
0.098195,-0.020392,-1.7528,-112870.0,23799.0,747.16
0.099896,-0.0095081,-1.7552,-114710.0,12183.0,656.3
0.091487,-0.043315,-1.5437,-104250.0,49248.0,637.6
0.099451,-0.016599,2.8469,-111290.0,19572.0,-43.428
0.10045,-0.0094125,2.8378,-112450.0,11093.0,-188.99
0.098928,-0.019435,2.838,-110730.0,22559.0,-259.57
-0.083543,-0.063319,-1.0775,91165.0,70410.0,513.68
-0.077297,-0.070648,-1.0823,84403.0,78391.0,519.41
-0.083229,-0.063657,-1.0875,90851.0,70818.0,533.08
-0.06605,0.039775,-0.30458,87559.0,-70210.0,-24802.0
-0.068026,0.040616,-0.31405,88859.0,-68758.0,-24295.0
-0.060186,0.048096,-0.30977,79716.0,-78752.0,-25626.0
0.099307,0.018976,-0.5523,-112910.0,-22026.0,-2213.7
0.10077,0.0097375,-0.55741,-114480.0,-11330.0,-2184.4
