Points:0,Points:1,Points:2,total_traction:0,total_traction:1,total_traction:2
0.045542,-0.011147,-0.05995,-67184.5,-46708.0,-5152.45
-0.069586,0.071533,3.6824,56270.0,-57883.5,18.177
-0.073236,0.067804,3.6909,59119.0,-54966.5,20.4005
-0.076396,0.064243,3.6821,61612.0,-52161.5,18.5605
-0.00039586,0.10012,3.425,-282.55,-80812.0,-38.2705
-0.091991,-0.039282,3.6199,74351.5,31496.0,8.1339
-0.099214,0.013225,-1.7797,83114.5,-10867.6,266.03
-0.097709,0.021936,-1.7751,81871.0,-17976.5,272.185
-0.09919,0.013639,-1.7698,83063.5,-11199.45,281.16
0.024972,0.096844,3.3998,-20205.0,-78252.0,-43.667
0.020335,0.097936,3.391,-16609.5,-79097.5,-44.978500000000004
0.029993,0.095419,3.3912,-24099.0,-77143.5,-45.283500000000004
-0.088736,-0.047138,3.0564,71372.5,38153.5,-97.45349999999999
-0.091858,-0.040703,3.0634,74058.0,32627.5,-94.544
-0.087536,-0.049284,3.0661,70356.0,39991.0,-95.2795
-0.1016,-0.014712,1.8964,80536.5,11067.05,-173.875
-0.10193,-0.012289,1.8868,80775.0,9192.4,-173.7705
-0.10248,-0.0051478,1.8937,81206.0,3717.7999999999997,-173.9625
-0.049634,-0.086558,3.5932,40431.0,69906.0,-4.472300000000001
0.027044,-0.091452,-0.12808,-36793.0,73873.0,312.495
0.026774,-0.09163,-0.11809,-37005.5,73686.0,518.15
-0.027805,0.09618,3.7183,22766.5,-77439.5,19.576999999999998
0.064804,-0.076252,-1.9547,-54441.0,63838.0,38.882000000000005
0.039189,-0.084339,0.15341,-50708.0,63578.5,1993.9499999999998
0.096611,0.031875,0.70522,-77348.5,-25898.0,606.075
0.02761,-0.096452,3.032,-21892.5,77922.5,-92.933
-0.045308,-0.088919,3.6126,37014.5,71767.5,-1.2367
-0.037831,-0.084189,-0.10945,53237.5,62883.5,-290.065
-0.030805,-0.089343,-0.10458,43826.5,69733.5,437.12
-0.087472,-0.048718,3.3804,70461.0,39597.5,-43.263000000000005
0.024702,0.096799,3.5986,-20023.0,-78234.0,-12.2287
0.035289,-0.086755,-0.15263,-46572.0,68322.5,-963.345
-0.048776,-0.087168,3.387,39764.5,70364.0,-42.6815
-0.040197,-0.091498,3.3897,32942.5,73805.0,-42.912
-0.042437,-0.090472,3.38,34739.5,72976.5,-44.3345
-0.056081,0.082629,3.5877,45791.0,-66520.5,-3.3648499999999997
0.082795,-0.051318,0.37727,-71527.0,38870.0,4193.35
0.077762,-0.059344,0.37429,-67553.5,45462.5,3732.9
0.079316,-0.057765,0.38401,-68252.0,44442.0,3413.0
0.095026,0.034533,-1.5597,-78624.0,-28852.0,535.615
0.048012,0.089344,2.4664,-38021.0,-71655.5,-139.287
0.038975,0.093585,2.4661,-30894.5,-75005.5,-140.9175
0.099292,0.01476,3.2211,-79920.5,-12402.8,-91.7985
-0.092044,0.042477,2.4878,73690.5,-33896.5,-156.445
-0.087407,0.051318,2.4881,69823.5,-41275.5,-155.80349999999999
0.027348,-0.097096,2.6817,-21633.5,78108.5,-127.0385
0.023919,0.097243,3.2527,-19372.0,-78513.0,-64.869
-0.054868,-0.050601,-0.035196,81449.5,8172.0,-838.99
0.06723,-0.071843,-0.39604,-59239.0,58648.5,-2390.85
0.072776,-0.065427,-0.39078,-64457.5,52823.5,-3012.25
0.07323,-0.065414,-0.40075,-64301.5,53042.5,-2685.55
-0.051457,-0.085798,0.43094,42860.5,69360.0,17.450000000000003
-0.053455,-0.084507,0.42125,44671.5,68203.0,316.795
-0.059354,-0.080378,0.42816,49226.5,64996.0,321.985
0.066544,-0.074834,3.5203,-53778.5,60277.0,-32.3535
0.073386,-0.068075,3.523,-59513.0,54620.5,-32.529
0.071687,-0.069889,3.5133,-58106.5,56119.0,-33.728
0.091771,0.050725,-0.95986,-73330.0,-40148.5,0.17984999999999962
-0.098747,-0.026997,0.76856,78837.5,20915.0,436.65999999999997
-0.096622,-0.033872,0.76164,77126.0,26546.0,449.045
0.025259,0.097531,-1.6313,-21120.0,-81065.0,457.34499999999997
0.039326,-0.0061141,-0.024854,-58848.0,-56697.5,-2102.55
-0.00033038,-0.099705,-0.46402,-185.115,83429.5,-260.01
0.0001097,-0.099743,-0.47399,-551.235,83432.5,-395.63
-0.056248,-0.083994,2.5494,45186.5,67335.5,-147.5315
-0.062039,-0.079798,2.5564,49649.0,64113.0,-147.909
0.101,-0.008688,0.6404,-81250.5,7190.35,754.27
0.1,-0.01663,0.64595,-80376.0,13884.4,723.43
0.048294,0.09114,0.96177,-37820.0,-72239.5,315.77
0.056902,0.08609,0.96207,-44716.0,-68187.0,313.34
0.052447,0.088881,0.97056,-41106.0,-70420.0,307.625
0.083374,-0.055032,3.7609,-67573.5,44119.5,-2.5606
0.077748,-0.062824,3.7582,-63096.5,50316.5,-0.6915500000000003
0.079268,-0.060865,3.7679,-64316.5,48741.5,0.11190000000000033
-0.078188,-0.067435,1.6345,61129.5,53703.5,-163.286
-0.07757,-0.067771,1.7424,60770.0,54063.0,-168.19
0.055834,-0.085942,-0.62143,-45117.0,70246.0,-1555.975
0.04816,-0.090297,-0.6168,-38736.0,73951.5,-1610.175
0.055415,-0.085981,-0.61146,-44825.0,70425.5,-1646.65
-0.032336,0.09472,3.7095,26613.5,-76203.5,18.5595
-0.037216,0.092864,3.718,30676.0,-74656.5,21.031
0.068371,-0.073152,3.53,-55330.0,58851.0,-30.688250000000004
0.077821,-0.062204,0.43622,-64810.0,49467.0,946.6899999999999
-0.0086329,-0.10256,1.7377,6330.549999999999,81093.0,-162.7145
0.010434,0.10295,1.5054,-8860.2,-80924.0,-135.40200000000002
-0.017112,0.098779,-1.8595,14042.0,-82669.0,136.716
-0.068835,0.072571,-1.8124,57686.5,-60828.5,209.125
-0.074971,0.066222,-1.8171,62666.0,-55688.0,201.01
-0.069096,0.072292,-1.8224,57911.5,-60620.5,192.675
-0.094067,0.033541,3.707,76154.0,-26754.5,33.114999999999995
-0.095533,0.029013,3.6983,77370.5,-23018.5,24.2875
-0.092203,0.038427,3.6986,74607.0,-30823.0,25.4545
-0.044775,0.0016802,0.1227,60119.5,-53079.5,13367.6
-0.089619,0.05043,1.8413,70751.5,-40066.0,-181.85000000000002
-0.090797,0.048242,1.8509,71725.5,-38288.5,-174.08499999999998
0.086475,-0.051366,2.9455,-69736.0,41137.5,-95.5855
0.085196,-0.053501,2.9358,-68733.0,42799.0,-97.129
-0.073895,0.068955,2.5839,59162.5,-55442.5,-147.2965
-0.079306,-0.060962,3.959,63487.0,49717.0,84.12
-0.074706,-0.066413,3.952,59816.0,54081.5,81.413
-0.080795,-0.058999,3.9493,64712.5,48117.0,84.7525
0.07802,-0.062648,3.516,-63279.0,50213.0,-35.284
0.0010392,-0.10095,2.6473,-1205.455,81052.0,-132.876
0.056201,0.084453,2.4839,-44680.0,-67697.5,-136.825
0.051766,0.087193,2.4924,-41054.5,-69952.0,-137.0165
0.047602,0.089523,2.4837,-37701.0,-71819.5,-138.6925
0.045959,-0.010505,-0.069905,-67327.5,-46501.5,-6255.75
-0.01049,0.099611,-1.9146,8218.6,-83473.0,55.682500000000005
0.042774,-0.090417,0.46825,-34524.0,73874.0,-388.64000000000004
-0.035881,-0.09332,3.373,29441.5,75275.0,-46.01349999999999
-0.044653,-0.089391,3.3703,36504.0,72116.5,-46.144999999999996
-0.070377,0.070792,3.5354,56912.0,-57319.5,-13.05245
-0.06692,0.074066,3.5441,54222.0,-59868.0,-11.363900000000001
0.027313,-0.099024,1.7748,-21397.0,78462.0,-160.3595
0.052329,0.086626,0.62473,-41863.0,-70009.5,640.475
0.037426,-0.096099,1.6072,-29071.0,76008.5,-154.3785
0.030675,-0.098407,1.6142,-23905.0,77783.0,-155.7455
0.039728,-0.095166,1.6169,-30853.5,75297.5,-155.4705
0.028837,-0.09939,1.3623,-22434.0,78295.0,-66.002
0.011302,0.024818,0.14056,-15020.65,-77806.0,18266.5
0.026371,-0.096227,-0.48784,-21841.5,80532.5,-701.715
0.034815,-0.093591,-0.49247,-28636.5,78373.0,-835.5899999999999
0.026801,-0.096211,-0.49782,-22135.0,80455.0,-914.0350000000001
0.057514,-0.065594,0.18809,-69420.0,42044.5,5868.15
0.046181,0.090598,-1.4922,-37716.5,-74754.0,641.1
0.043329,-0.093168,1.8065,-33758.0,73979.5,-159.32049999999998
0.034405,-0.096757,1.8038,-26831.5,76765.0,-160.04
0.036734,-0.09589,1.8135,-28629.0,76110.0,-159.7825
-0.057688,-0.083562,2.3335,46116.5,66784.0,-160.626
-0.06355,-0.080888,1.7479,50051.0,64112.5,-166.697
-0.056129,-0.084782,2.2711,44865.5,67653.5,-163.1815
-0.091204,-0.040912,0.46889,74571.0,32983.5,806.78
0.065531,-0.075613,3.9327,-52951.0,60827.5,31.6325
0.072448,-0.068944,3.9354,-58770.0,55224.5,29.4375
-0.069917,-0.076528,1.2966,54585.0,60469.5,-14.46735
-0.068083,-0.07814,1.3063,53196.5,61691.5,-22.173949999999998
-0.10212,0.017695,1.1685,80346.5,-13623.55,110.48
-0.10307,0.010657,1.1615,81078.0,-8263.15,121.6565
-0.10166,0.020148,1.1588,80008.5,-15506.75,125.09
-0.055013,0.087799,1.4517,43693.5,-68704.0,-110.47200000000001
-0.063175,0.082056,1.4514,49893.5,-64342.0,-110.355
-0.058975,0.085169,1.4429,46708.0,-66694.0,-105.9695
0.0919,-0.040925,2.9218,-73930.0,33032.5,-96.831
-0.051358,-0.089915,1.1414,40607.5,70664.0,126.271
-0.042822,-0.094325,1.1441,34014.0,74061.0,121.3895
-0.045036,-0.093261,1.1344,35745.0,73248.0,132.361
0.10116,1.75e-05,0.61543,-81565.5,-101.64949999999999,739.5799999999999
0.10073,-0.0086473,0.61043,-81255.0,7113.8,807.17
-0.057042,-0.085315,1.8489,45196.5,67586.5,-168.309
0.051516,-0.011606,0.10938,-70805.0,-38572.5,10436.6
0.029131,0.09704,2.4831,-23288.0,-77700.0,-141.238
0.024093,0.098398,2.4917,-19419.0,-78753.0,-141.333
0.019446,0.099451,2.4829,-15847.95,-79550.5,-142.8495
-0.040483,0.0077149,0.12945,53637.0,-59279.5,14851.0
0.093032,-0.035244,-0.47982,-78073.5,29414.5,-1672.9499999999998
-0.081509,0.058993,2.8517,65416.0,-47761.0,-122.8275
-0.037602,-0.084729,0.04761,55025.5,60125.5,-533.165
-0.032349,-0.089074,0.0408,47589.5,66207.0,-808.61
-0.069693,-0.071446,3.7747,55990.0,58113.0,38.224000000000004
-0.093965,-0.034276,3.5286,76045.5,27237.0,-12.38345
-0.09612,-0.027459,3.5356,77841.5,21568.0,-10.9709
-0.093104,-0.036581,3.5383,75314.0,29189.0,-10.3387
0.10098,3.3213e-05,0.59547,-81563.5,81.0395,755.055
0.10057,-0.0082865,0.59076,-81252.0,7150.1,774.0699999999999
0.059979,-0.08009,3.9397,-48198.5,64655.5,37.6335
0.097264,-0.024359,0.53834,-78968.5,20383.5,978.845
-0.0941,0.036409,-1.6209,78230.5,-29953.5,495.17999999999995
0.010025,0.099554,3.408,-8570.6,-80362.5,-41.518
0.014748,0.098932,3.4168,-12268.1,-79875.5,-40.734500000000004
0.0048221,0.09997,3.4165,-4459.6,-80691.5,-39.9815
0.068817,0.07259,-1.9177,-57981.5,-60612.5,80.706
-0.081955,-0.059386,2.5843,65258.0,48119.5,-148.7625
-0.067927,0.073123,3.596,54998.0,-59132.0,-0.6877999999999993
0.039925,-0.0070595,0.015105,-59408.5,-55818.5,1283.295
-0.050857,-0.0056301,0.12561,67987.0,-42793.0,12550.3
-0.092202,0.038771,3.9655,74405.5,-31077.5,93.012
0.014927,0.098808,3.5984,-12430.05,-79789.5,-10.6139
-0.093969,-0.034202,-2.0,79063.5,28170.0,1745.8
0.059663,-0.081667,2.6828,-47564.0,65625.5,-121.8635
0.067152,-0.075633,2.6854,-53932.5,60499.5,-122.217
0.065285,-0.077278,2.6758,-52343.0,61884.0,-123.517
-0.073384,-0.070038,0.64822,58594.0,56743.0,712.1500000000001
-0.068149,-0.074997,0.64131,54546.5,60643.0,750.1700000000001
-0.074958,-0.06825,0.63852,59880.5,55382.5,762.705
-0.066913,0.076246,2.4025,53603.0,-60910.0,-159.173
-0.070743,0.072679,2.411,56556.0,-58175.0,-159.277
-0.074086,0.069307,2.4023,59130.0,-55560.5,-160.10649999999998
-0.037059,-0.093503,2.8788,30265.5,75118.0,-114.2685
-0.041039,0.0065799,-0.12847,55709.5,-59206.0,-14312.1
0.039046,-0.093008,2.73,-30763.0,74969.0,-121.74950000000001
-0.08542,0.052986,0.53398,69212.0,-43142.0,846.165
0.038529,-0.092809,2.9723,-30419.0,75027.0,-98.762
0.045051,-0.089908,2.9654,-35614.5,72706.0,-99.3015
0.036226,-0.093725,2.9627,-28603.5,75738.5,-99.9575
0.095099,-0.033667,2.7445,-76266.0,27372.5,-85.69
0.095899,-0.031304,2.7542,-76882.0,25578.0,-122.8665
0.09783,-0.024806,2.7473,-78436.5,20343.0,-82.3785
-0.089108,0.047729,2.6264,71406.5,-38380.5,-145.398
-0.091449,0.04304,2.6349,73381.0,-34450.5,-144.9175
-0.093374,0.038704,2.6261,74981.5,-30816.5,-145.7515
0.070432,-0.071376,0.53179,-57531.5,57801.5,788.36
-0.047427,-0.00094784,-0.1265,64652.0,-49639.0,-12884.7
-0.047819,-0.079857,0.21513,54210.5,60587.0,3964.0
-0.098996,0.013394,3.9638,79937.5,-10583.35,93.0155
-0.097829,0.020392,3.971,79026.5,-16028.85,76.27799999999999
-0.099293,0.011013,3.9733,80172.0,-8603.3,106.1195
0.039756,-0.094144,0.77283,-31208.5,75357.0,515.225
0.048447,-0.090089,0.7756,-38067.0,72137.5,513.51
0.046281,-0.091131,0.7659,-36355.0,73014.5,517.0899999999999
0.05963,-0.081089,2.9971,-47692.5,65407.5,-93.91900000000001
0.093716,0.022091,0.4094,-78376.5,-21460.5,6542.9
0.079974,0.059886,-1.9283,-67444.5,-49878.0,75.831
0.074667,0.066476,-1.923,-63002.0,-55378.5,77.775
0.074432,0.066732,-1.9329,-62815.0,-55599.5,66.6265
-0.050928,0.085971,3.5447,41752.5,-69143.5,-12.257
-0.054947,0.083418,3.5359,44910.5,-67138.5,-13.82332
-0.046393,0.088559,3.5362,38154.0,-71195.5,-14.360095000000001
0.051751,-0.082941,-0.34679,-47694.5,68303.0,-2575.75
0.058792,-0.077687,-0.35148,-54216.0,63238.5,-3042.6499999999996
0.052215,-0.082981,-0.35677,-47496.5,68462.5,-2365.1000000000004
-0.053682,-0.031794,0.031885,79368.0,-18397.0,1755.55
-0.082256,0.059142,0.63849,65983.5,-47958.5,696.53
-0.01115,0.10111,0.66594,8368.25,-81140.0,773.51
-0.042529,0.092701,2.239,34502.0,-73494.5,-165.2225
-0.05875,-0.080618,3.7608,47491.0,65248.5,32.920500000000004
0.056511,0.082595,-1.8772,-47136.5,-69358.5,125.858
0.088493,-0.046554,-1.8381,-74280.5,38881.0,187.92
-0.093874,-0.042194,1.8686,74194.5,33245.0,-172.24599999999998
0.0072599,-0.10329,1.3113,-6083.150000000001,81231.0,-31.6895
0.014355,-0.10252,1.3043,-11480.1,80649.0,-27.0972
0.0047925,-0.10345,1.3016,-4191.85,81354.0,-24.72455
-0.059346,0.084875,1.4602,46997.5,-66484.0,-114.57300000000001
-0.047362,-0.08982,2.3458,38141.0,71634.5,-158.9615
0.0031813,0.10093,2.7246,-3171.2999999999997,-80972.0,-126.6365
-0.0068001,0.10084,2.7243,4870.1,-80891.5,-128.3865
-0.0015826,0.10103,2.7158,633.4449999999999,-81036.5,-128.2145
-0.078558,0.061802,-1.9759,65776.0,-52110.0,-8.847
-0.072835,0.068403,-1.9719,60993.0,-57629.5,-50.7585
-0.090082,0.043191,3.6901,72812.5,-34849.0,22.268
-0.093913,0.033973,3.6898,76033.5,-27114.5,21.493
-0.09203,0.038842,3.6813,74465.5,-31178.5,19.8575
0.052959,0.087567,0.77166,-41925.0,-69971.5,427.0
0.048403,0.090185,0.78016,-38240.0,-72048.5,410.455
0.070105,-0.07128,0.45979,-57894.5,57423.0,157.02499999999998
0.064866,-0.076179,0.46674,-53290.0,61722.5,-18.3066
0.071802,-0.06955,0.46947,-59191.5,56089.5,145.20499999999998
-0.035532,-0.094282,2.7805,28980.5,75659.0,-125.24000000000001
-0.042106,-0.091475,2.7874,34280.0,73407.0,-125.37049999999999
-0.033212,-0.095121,2.7901,27086.5,76353.5,-124.007
-0.094439,-0.033243,3.3487,76417.5,26354.5,-47.9405
-0.096511,-0.0264,3.3556,78142.0,20691.0,-46.815
-0.093601,-0.035555,3.3583,75714.0,28304.5,-46.391000000000005
0.014971,0.10003,0.62348,-12540.45,-80603.0,618.64
0.0050541,0.10109,0.62319,-4759.55,-81430.5,616.19
0.01027,0.10059,0.6147,-8878.6,-81084.5,583.915
-0.023184,0.098331,2.7844,18701.0,-78828.0,-124.436
-0.018523,0.099297,2.7932,14708.65,-79666.0,-123.511
-0.028229,0.096969,2.7929,23019.0,-77673.0,-124.18450000000001
-0.10029,0.0071864,2.8338,80807.0,-5621.85,-170.56
-0.086273,-0.050086,0.44326,70702.5,40598.0,1153.33
-0.089149,-0.044819,0.44966,73239.0,35826.5,1164.715
0.075876,-0.067501,2.4195,-60970.0,53526.5,-136.5845
-0.10258,-0.002707,1.884,81272.0,1855.9,-173.7795
0.020786,0.10008,0.76198,-16890.5,-79802.0,430.21000000000004
0.0065294,-0.10007,3.0529,-5510.049999999999,80744.0,-91.771
0.025194,-0.09952,1.8012,-19792.5,78875.5,-160.6745
0.032059,-0.097568,1.7942,-25027.0,77375.5,-160.089
0.0099754,-0.10302,1.3569,-8159.35,81039.0,-61.843999999999994
0.012429,-0.10273,1.3666,-10026.1,80824.0,-67.739
0.019487,-0.10163,1.3596,-15366.8,79983.5,-64.2285
-0.099242,-0.016654,-1.6686,82738.0,13212.45,433.52000000000004
0.056977,0.085084,0.78047,-45183.0,-67912.0,417.405
-0.0008336,0.029637,0.15567,356.225,-78822.5,20076.5
-0.043765,-0.078175,-0.09436,62330.0,53717.5,-621.37
0.044869,-0.012596,-0.030036,-66819.0,-47106.0,-2256.3500000000004
-0.063484,0.045039,0.30543,58787.0,-53386.0,18258.5
0.04847,0.088073,3.0112,-38594.5,-71151.5,-93.18799999999999
0.056996,0.082881,3.0115,-45593.0,-66882.5,-92.74950000000001
0.052602,0.085691,3.02,-41958.5,-69218.0,-91.967
0.086034,0.050836,-1.8637,-72317.5,-42445.5,152.54500000000002
0.081461,0.05796,-1.8585,-68578.0,-48250.5,156.79500000000002
0.081249,0.058234,-1.8684,-68418.0,-48484.0,144.99
-0.1004,-0.021772,1.8895,79584.0,16580.0,-174.0205
-0.098714,-0.02873,1.8825,78228.0,22122.5,-173.867
-0.10089,-0.019375,1.8798,79958.0,14693.8,-173.7
-0.032548,-0.09783,1.677,25919.0,77116.0,-162.9795
0.074656,-0.066725,3.4607,-60539.5,53510.5,-40.7875
-0.06102,-0.083329,1.5513,47968.0,65755.5,-146.366
-0.068526,-0.07733,1.5485,53644.0,61214.5,-146.102
-0.066643,-0.078916,1.5582,52225.5,62425.0,-148.4495
-0.067934,-0.073231,3.9546,54499.0,59435.0,82.038
-0.054184,-0.085053,-0.55154,44833.5,70391.0,-1730.6999999999998
-0.061064,-0.080413,-0.55695,50273.5,66617.5,-1749.95
-0.061342,-0.07994,-0.54698,50587.0,66375.5,-1699.55
0.088834,0.047871,2.7014,-71382.0,-38374.5,-114.185
0.083694,0.056429,2.7011,-67384.5,-45026.5,-115.37349999999999
-0.095458,0.029731,3.9682,77104.0,-23591.5,71.102
-0.096216,0.027153,3.977,77709.5,-21515.0,61.681
0.096095,-0.026927,-0.49466,-80311.0,22620.0,-1693.25
-0.043581,0.007236,0.139,56819.0,-56094.0,15432.25
0.0039132,0.10131,2.5084,-3773.4500000000003,-81018.0,-143.609
-0.0013066,0.1014,2.5169,379.43,-81103.0,-143.9765
-0.0060669,0.10129,2.5082,4223.05,-80996.5,-145.593
-0.0070457,0.10322,1.6001,4817.25,-81237.5,-159.3055
0.0029329,0.10332,1.6003,-3075.55,-81318.0,-159.021
-0.0022855,0.10337,1.6088,1021.46,-81367.5,-160.5765
0.065854,-0.077312,0.64687,-52917.0,62070.5,691.9549999999999
-0.047195,0.090339,2.2475,38215.5,-71629.0,-165.0645
0.097334,-0.026702,2.7374,-78043.5,21812.5,-15.819305
0.021515,0.097911,3.1575,-17502.0,-78982.5,-77.79
0.026582,0.096665,3.149,-21422.5,-78010.5,-78.8815
-0.044425,-0.089477,3.4063,36326.0,72192.0,-39.643
-0.037932,-0.092469,3.3994,31113.0,74591.5,-41.4585
-0.046614,-0.088349,3.3966,38061.0,71297.0,-41.243
-0.027424,-0.0963,0.46561,22646.0,78334.0,-562.315
0.096562,-0.026776,-0.51462,-80336.5,22556.0,-1691.4
-0.047908,-0.087559,3.5309,39081.5,70692.0,-16.574995
0.0050307,-0.099344,-0.38885,-4823.25,83242.0,-435.78499999999997
0.0054617,-0.099367,-0.39881,-5155.9,83231.0,-349.375
-0.0033923,-0.099492,-0.39421,2512.1,83351.5,-384.155
0.029461,-0.096005,2.9697,-23320.0,77528.5,-99.853
-0.052796,-0.084759,3.4036,42915.0,68482.0,-39.826
-0.10339,0.0076736,1.2432,81253.0,-5998.1,37.377
-0.10355,0.0052253,1.2529,81366.5,-4146.8,28.661
-0.10367,-0.0019324,1.2459,81466.5,1250.2350000000001,34.150999999999996
-0.05087,0.087092,-0.53011,42711.0,-71688.0,-2005.0
-0.051403,0.087039,-0.54001,43071.0,-71482.0,-1802.3
-0.052733,-0.08575,2.7751,42625.5,68901.0,-127.3715
-0.044333,-0.09042,2.7778,36044.0,72562.0,-126.701
-0.046534,-0.089312,2.7681,37776.5,71677.0,-127.57750000000001
0.042915,0.091812,2.4922,-33989.5,-73647.0,-138.688
-0.05061,-0.02158,-0.04336,74837.5,-33100.0,-2831.7
-0.048565,-0.085753,0.33268,44409.5,68274.5,2658.1499999999996
-0.10015,-0.0074627,2.9281,80774.5,5629.2,-184.5
-0.099411,-0.014672,2.921,80194.0,11208.0,-122.15199999999999
-0.1003,-0.0050968,2.9183,80882.0,3889.9,-94.379
-0.077374,0.064222,-1.6721,64263.5,-53760.0,420.95000000000005
-0.084971,-0.021024,0.30145,80456.0,6332.5,11183.6
-0.085994,-0.023697,0.31107,80228.5,9718.8,10416.75
-0.084137,-0.030046,0.30418,79494.0,14780.65,10034.85
0.047766,0.089268,0.6332,-38129.5,-72111.5,664.945
-0.097954,-0.019848,3.4346,79328.5,15397.35,-31.390249999999998
-0.097451,-0.022258,3.4443,78925.5,17334.5,-29.415100000000002
-0.095674,-0.029183,3.4373,77467.0,22984.5,-30.961550000000003
0.07716,0.065083,2.7354,-62232.0,-51899.5,-114.3725
0.073712,0.068988,2.7439,-59448.0,-55062.0,-114.6225
0.070396,0.072423,2.7352,-56717.5,-57875.0,-116.154
-0.0038242,0.029644,-0.15774,4266.35,-80204.5,-20039.0
-0.090855,-0.042156,3.3514,73358.5,33951.0,-47.0405
-0.076288,0.069246,-1.3276,61780.5,-56451.0,717.4300000000001
-0.089311,0.047277,2.6437,71597.0,-38012.0,-144.0835
0.027589,-0.098868,1.8108,-21618.5,78392.5,-160.573
-0.10229,-0.005473,1.9657,81175.0,3971.65,-174.3905
-0.10234,0.0041313,1.963,81204.0,-3352.3,-174.495
-0.10239,0.0016897,1.9727,81254.0,-1492.59,-174.40800000000002
0.02713,-0.096292,3.2742,-21552.5,77936.5,-62.602
0.029509,-0.095594,3.2839,-23405.5,77392.5,-61.227
0.036268,-0.093301,3.2769,-28699.0,75594.5,-62.528
0.03453,0.095315,2.4573,-27442.5,-76340.0,-142.05700000000002
-0.017888,-0.10002,2.3636,14093.3,79916.5,-154.987
-0.027262,-0.097887,2.3609,21939.5,78130.0,-154.7475
0.098442,0.02175,2.8317,-78965.0,-18049.5,3.52895
0.052165,0.086996,2.4751,-41370.0,-69772.5,-138.3025
0.084339,0.053462,-1.9535,-71045.0,-44627.5,51.578
0.07934,0.060714,-1.9582,-66938.5,-50584.0,39.153499999999994
0.084116,0.053811,-1.9634,-70871.5,-44912.0,35.8775
0.039407,-0.0066454,-0.0048939,-59021.0,-56385.0,-239.548
-0.039654,0.09211,-1.7937,33823.0,-76700.5,236.195
-0.039987,0.091935,-1.8037,34115.5,-76572.0,220.675
-0.083536,0.061525,1.2344,65388.0,-48612.5,64.8425
-0.080308,0.065637,1.2259,62929.5,-51759.5,64.2245
-0.077201,0.069242,1.2347,60485.5,-54591.5,47.358999999999995
-0.097517,-0.02276,-1.8182,81798.0,18368.0,207.01999999999998
-0.093611,-0.014502,0.37038,80890.0,6686.900000000001,7479.9
0.053663,0.084611,3.3487,-42931.0,-68493.0,-52.8345
0.061837,0.078884,3.3489,-49791.5,-63680.0,-53.53
0.057636,0.081977,3.3575,-46244.0,-66297.5,-51.9305
0.050661,-0.0049174,-0.12932,-69194.0,-43254.0,-12491.8
-0.096027,-0.02836,3.2933,77720.0,22291.5,-57.985
-0.093812,-0.035165,3.2863,75866.0,27963.0,-59.652499999999996
-0.096682,-0.025993,3.2836,78252.0,20351.5,-59.6785
0.033484,-0.094092,-1.9163,-27639.5,79192.5,76.46249999999999
-0.0061004,-0.10079,2.6543,4498.25,80935.5,-133.34
-0.050537,0.086214,3.5274,41445.5,-69334.5,-15.968335
-0.04173,0.09091,3.5277,34402.0,-73087.0,-16.47946
-0.078672,0.065071,2.1238,62277.0,-52142.5,-142.8645
-0.083984,0.058105,2.1263,66627.0,-46454.0,-166.0035
-0.083159,0.059315,2.1167,65846.5,-47558.5,-94.952
-0.032431,0.096873,2.2047,26237.0,-76843.0,-162.4545
-0.041711,0.093166,2.2045,33826.5,-73816.0,-159.6685
0.041058,-0.091676,3.018,-32435.0,74162.0,-93.795
0.043314,-0.090643,3.0277,-34238.0,73343.5,-92.572
0.049676,-0.087406,3.0207,-39385.0,70713.5,-93.1695
-0.036527,0.093195,3.5019,30140.5,-74952.5,-22.11835
-0.032065,0.094861,3.5106,26418.0,-76340.5,-20.850250000000003
-0.041315,0.091113,3.5104,34066.5,-73247.5,-19.9158
-0.020982,-0.098364,0.56678,16901.5,79783.5,1042.405
-0.030233,-0.095879,0.56396,24732.5,77713.5,1031.72
0.0068524,0.099771,3.529,-6079.05,-80548.5,-22.16955
0.0020916,0.10002,3.5202,-2289.8,-80749.5,-23.303
0.012044,0.099248,3.5205,-10165.2,-80135.5,-23.58425
-0.088919,-0.046192,3.2987,71673.5,37415.5,-58.469
-0.090036,-0.044002,3.2891,72628.5,35528.5,-59.659000000000006
-0.092925,-0.037456,3.296,75118.5,29909.5,-57.7435
-0.070557,0.072332,2.5927,56584.5,-58067.5,-146.1975
-0.077366,0.065036,2.5924,61882.0,-52386.0,-147.075
0.013027,-0.10066,2.3454,-10566.45,80464.5,-150.3585
0.026209,0.096502,-1.8461,-22035.0,-80900.5,161.3
-0.073018,-0.068245,3.9616,58475.5,55524.0,86.042
-0.095487,-0.030507,-1.8028,80037.0,24930.5,232.665
-0.095336,-0.030908,-1.8128,79930.0,25278.0,216.305
-0.09763,-0.022358,-1.8082,81869.0,18029.0,223.365
-0.090097,-0.043388,4.0,72586.0,35033.0,-2107.3
0.10207,-0.0088601,-0.6271,-83153.0,7515.7,-1315.84
0.03948,-0.084427,0.16339,-50132.0,64038.0,2235.85
-0.057777,-0.085113,1.7409,45664.5,67310.0,-166.0875
-0.055715,-0.086452,1.7506,44102.5,68340.0,-166.2185
0.016288,0.099378,-1.646,-13965.55,-82606.0,439.81500000000005
-0.067654,-0.076848,1.9708,53391.0,61271.5,-170.297
