Points:0,Points:1,Points:2,total_traction:0,total_traction:1,total_traction:2
-0.094619,0.035862,2.5656,45959.0,-17275.0,-73.187
-0.097462,0.027003,2.5659,47368.0,-12920.0,-99.94
0.1017,0.0082211,2.1678,-49071.0,-4061.3,36.181
0.015426,0.058238,0.25864,-9584.5,-46388.0,14218.0
0.019175,0.060121,0.26761,-11587.0,-46006.0,13997.0
0.0091853,0.06149,0.26594,-5876.6,-47024.0,14170.0
-0.082688,0.059299,0.6889,40165.0,-29142.0,434.79
0.099107,-0.016338,-1.7175,-51492.0,8910.1,195.85
0.10128,0.016399,1.8625,-48644.0,-8286.6,-171.39
0.045812,0.088857,-1.9818,-23767.0,-46697.0,-2.1893
0.041472,0.090944,-1.9916,-21541.0,-47792.0,-99.587
0.050044,0.08657,-1.9917,-26171.0,-45421.0,38.411
0.071733,-0.047365,-0.25174,-48117.0,17659.0,-5309.9
0.074945,-0.038918,-0.2568,-49621.0,12589.0,-6060.1
0.07278,-0.047454,-0.26136,-47928.0,18272.0,-5277.0
0.10364,0.00020651,1.3044,-49522.0,-279.83,5.4419
0.10333,-0.0077655,1.2999,-49368.0,3926.0,31.344
0.10338,-0.0070495,1.31,-49391.0,3590.6,-4.0923
0.10068,-0.015092,2.2729,-48621.0,7541.2,-115.46
0.090085,0.050975,-0.71519,-45278.0,-25474.0,-648.06
0.085527,0.058235,-0.70988,-43069.0,-29049.0,-682.38
0.019967,0.10242,-0.78188,-10289.0,-50949.0,-410.53
-0.052473,-0.063847,-0.084487,46417.0,19421.0,-1005.2
0.016274,-0.09636,-0.2662,-10719.0,50420.0,-772.62
0.10041,-0.0086658,2.9166,-48764.0,4501.4,64.749
0.10046,-0.0079643,2.9072,-48800.0,4133.7,-172.68
0.099104,-0.018048,2.9107,-48162.0,8878.3,-90.834
-0.096645,-0.02985,2.6286,46992.0,14151.0,-51.443
-0.098948,-0.020626,2.6257,48129.0,9600.7,-15.229
-0.098249,-0.023761,2.6359,47783.0,11181.0,-39.191
0.10243,-0.017403,-1.2127,-51313.0,9028.8,395.72
0.10356,-0.008707,-1.2169,-51901.0,4577.8,398.4
0.10238,-0.017288,-1.2227,-51325.0,8974.5,400.04
0.02382,-0.093534,-0.22197,-16898.0,48508.0,-735.35
0.016259,-0.095774,-0.22635,-11510.0,50085.0,-550.22
0.015764,-0.095784,-0.21705,-11464.0,50051.0,-397.22
0.067148,-0.051892,0.21817,-45800.0,17773.0,5087.7
0.098396,0.02346,2.6069,-47720.0,-11490.0,-40.887
0.10232,-0.0084544,1.8479,-49165.0,4257.1,-59.866
0.10235,-0.0077158,1.858,-49188.0,3948.7,-68.704
0.013733,0.10355,-0.79178,-7059.0,-51499.0,-365.2
0.011677,0.10375,-0.78188,-6237.0,-51602.0,-412.85
0.10327,0.0079671,1.3495,-49351.0,-3958.9,-130.69
0.10323,0.0084476,1.359,-49337.0,-4092.1,96.94
0.10198,0.017878,1.3536,-48730.0,-8743.5,-35.858
0.011128,-0.097994,-0.059691,-9894.9,49147.0,1168.8
0.07248,-0.017455,0.2228,-48414.0,-5023.1,8446.7
0.073069,-0.010113,0.23203,-47734.0,-8978.6,9090.2
0.071032,-0.009097,0.22233,-47395.0,-10509.0,9163.9
0.096075,-0.027449,-1.9072,-50275.0,14569.0,76.677
0.096189,-0.027014,-1.917,-50333.0,14390.0,64.944
-0.099281,0.01016,3.8393,48385.0,-4880.2,39.286
-0.097818,0.01995,3.8365,47695.0,-9498.6,39.136
-0.098327,0.017224,3.8462,47929.0,-8217.7,39.416
-0.076275,-0.037762,-0.26418,49883.0,11560.0,-6176.6
0.09989,0.0080176,3.4261,-48608.0,-4145.3,-115.88
0.099863,0.0083056,3.4356,-48599.0,-4190.8,73.924
0.098614,0.017511,3.4296,-47982.0,-8800.4,-18.312
0.029229,-0.096397,0.59061,-14180.0,47529.0,625.88
0.0088909,-0.097564,0.20406,-6270.8,48962.0,690.37
-0.043715,0.092561,-1.4247,22671.0,-46976.0,460.89
-0.0355,0.096131,-1.4206,18410.0,-48803.0,463.97
-0.043526,0.092745,-1.4147,22565.0,-47024.0,462.66
-0.088497,-0.05621,-1.0926,43670.0,28358.0,248.77
-0.088807,-0.055813,-1.0827,43787.0,28171.0,254.31
-0.083224,-0.056285,0.54171,40813.0,28173.0,462.07
-0.077144,-0.064278,0.54633,37795.0,32107.0,585.07
-0.078025,-0.063053,0.53702,38281.0,31525.0,429.91
0.099912,-0.018594,2.3552,-48298.0,9240.1,-12.226
0.076153,-0.038937,-0.26661,-49490.0,13261.0,-5970.6
-0.10217,0.016006,1.5271,48871.0,-7579.2,-112.58
-0.10089,0.022918,1.5183,48251.0,-10857.0,-156.09
-0.10016,0.025919,1.5264,47915.0,-12245.0,-66.514
0.093384,0.042394,1.8283,-44940.0,-20406.0,-89.478
0.09694,0.033533,1.8238,-46589.0,-16298.0,-178.14
-0.038925,0.042415,-0.2411,26382.0,-42107.0,-13708.0
-0.040692,0.0443,-0.25025,26951.0,-41736.0,-13874.0
-0.0316,0.048303,-0.24685,21381.0,-44720.0,-14227.0
0.10392,0.0086618,-1.1663,-51901.0,-4423.2,347.35
0.10325,0.014872,-1.1558,-51513.0,-7704.3,329.83
0.10285,0.016965,-1.1659,-51360.0,-8680.3,395.92
0.10246,0.0085834,0.87,-49439.0,-4211.4,281.07
0.10157,0.015831,0.87466,-48976.0,-7957.6,278.11
0.10133,0.016997,0.86469,-48884.0,-8509.8,309.69
-0.075168,0.07075,0.99986,36021.0,-34096.0,239.81
-0.053718,-0.031053,-0.040979,48528.0,-11638.0,-1187.2
0.068653,-0.073767,-1.665,-35803.0,38040.0,267.28
0.099184,0.025871,1.8808,-47689.0,-12647.0,31.608
0.010658,-0.097475,-0.089849,-9409.9,49495.0,1094.1
-0.0948,0.03135,3.6121,46290.0,-15178.0,6.3689
-0.096121,0.026972,3.6019,46963.0,-12959.0,26.928
-0.093126,0.036077,3.6057,45526.0,-17339.0,91.734
0.036146,-0.086787,-0.18263,-27783.0,42934.0,-994.62
0.035702,-0.086846,-0.17275,-27999.0,42719.0,-810.08
0.080279,0.065355,-1.2639,-40645.0,-32619.0,426.98
0.080557,0.065134,-1.254,-40750.0,-32483.0,431.18
0.074556,0.071966,-1.2586,-37740.0,-35938.0,428.96
0.099473,-0.025601,1.779,-47757.0,12525.0,-47.493
-0.073418,-0.072599,-1.299,36786.0,36930.0,435.12
-0.072975,-0.072936,-1.3078,36489.0,37226.0,479.09
-0.078623,-0.066936,-1.3059,39363.0,34173.0,435.77
0.10461,0.0091232,-0.98637,-51825.0,-4730.3,67.107
-0.018928,0.10003,-1.5109,9573.4,-51302.0,398.05
-0.011122,0.10112,-1.5158,5355.8,-51914.0,403.85
-0.011074,0.1012,-1.5058,5311.2,-51915.0,392.26
0.09723,0.02975,2.2877,-46858.0,-14991.0,-84.551
0.098451,0.025435,2.2974,-47562.0,-12566.0,-107.67
0.095402,0.035057,2.295,-46126.0,-17103.0,-43.888
-0.079055,-0.06656,-1.2961,39542.0,33961.0,450.66
0.081055,0.064756,-1.234,-40930.0,-32247.0,413.09
0.081265,0.064612,-1.224,-41005.0,-32147.0,406.09
0.075337,0.071479,-1.2287,-38038.0,-35610.0,411.59
0.021953,0.10209,-0.79207,-11040.0,-50795.0,-376.42
-0.022303,0.024242,-0.15204,18241.0,-46197.0,-11482.0
-0.097626,-0.0273,2.5102,47425.0,12786.0,-101.33
-0.10124,-0.016874,-0.63589,51320.0,7873.7,-815.79
-0.099712,-0.024472,-0.63344,50514.0,11997.0,-822.91
0.09624,0.02942,2.918,-46760.0,-14547.0,-21.143
0.10416,0.0063107,-1.1567,-51986.0,-3230.2,362.11
0.10348,-0.0086805,-1.2269,-51905.0,4557.6,406.46
-0.096087,-0.041943,-1.1036,47742.0,20788.0,265.1
-0.092439,-0.049404,-1.1079,45820.0,24742.0,262.93
-0.095878,-0.0423,-1.1136,47676.0,20947.0,286.46
0.10249,-0.017529,-1.2027,-51301.0,9081.6,386.85
0.03167,-0.095289,0.56412,-15376.0,47149.0,631.88
0.097623,-0.025743,-1.5948,-50425.0,13557.0,301.98
0.095029,-0.03392,-1.599,-49132.0,17682.0,302.38
0.047314,-0.072673,0.02315,-42889.0,24853.0,472.72
0.051951,-0.062637,0.021511,-46766.0,16409.0,386.59
0.048203,-0.071171,0.014716,-43582.0,23740.0,-129.36
0.098824,0.020692,2.7368,-47957.0,-10234.0,-49.625
0.10063,0.0091351,2.737,-48796.0,-4860.4,-62.985
0.099612,0.016579,2.7442,-48340.0,-8221.5,28.935
0.074313,-0.018239,0.23299,-48570.0,-3625.9,8333.1
0.087695,0.057508,-0.93471,-43627.0,-28343.0,-40.285
0.097455,0.033891,1.0058,-46793.0,-16444.0,165.58
0.094263,0.04193,1.0098,-45353.0,-20078.0,29.697
0.094341,0.04168,0.99942,-45337.0,-20117.0,195.35
0.071239,-0.072637,0.67578,-34936.0,35233.0,359.64
0.077918,-0.065334,0.67855,-38266.0,31585.0,339.87
0.076273,-0.067179,0.66886,-37471.0,32523.0,364.16
0.09824,0.032478,1.3269,-46958.0,-15710.0,35.248
0.10023,0.0080446,0.55072,-49428.0,-4072.6,543.89
-0.041791,-0.09622,-0.89051,20943.0,47610.0,-148.82
-0.042231,-0.095989,-0.88061,21158.0,47511.0,-171.87
-0.033727,-0.09936,-0.88515,16911.0,49185.0,-164.46
0.1026,-0.0082634,1.7198,-49212.0,4215.9,-163.74
0.086457,0.05935,-1.0045,-43063.0,-29228.0,95.437
0.055339,-0.026832,0.090157,-47468.0,-12549.0,4195.8
-0.05423,-0.086682,0.79082,26468.0,41974.0,75.92
-0.048669,-0.089991,0.79998,23902.0,43484.0,238.96
-0.047376,-0.090645,0.79083,23036.0,43950.0,198.85
0.10033,0.016525,2.3313,-48474.0,-8314.6,-109.15
-0.092199,0.038829,-1.991,48340.0,-20279.0,49.286
-0.09196,0.039362,-1.9807,48229.0,-20489.0,21.537
-0.039424,-0.083085,0.037757,35136.0,34909.0,-182.77
0.065924,0.024107,0.26006,-40519.0,-25937.0,11443.0
0.099246,-0.014209,3.3517,-48292.0,7098.2,-99.468
-0.07227,0.074043,1.0775,34603.0,-35512.0,103.63
-0.08713,0.053565,2.0739,41885.0,-25949.0,-59.134
-0.043343,0.092927,-1.4046,22455.0,-47074.0,463.74
-0.035298,0.096387,-1.4005,18277.0,-48847.0,462.04
-0.043202,0.093087,-1.3947,22358.0,-47116.0,465.84
-0.018506,-0.10311,-0.84461,9036.4,51206.0,-279.74
-0.018029,-0.10325,-0.85454,8801.1,51251.0,-261.23
-0.026955,-0.10127,-0.85002,13422.0,50237.0,-265.55
-0.089086,-0.055454,-1.0727,43854.0,28062.0,247.24
-0.089375,-0.055072,-1.0627,43919.0,27955.0,212.8
0.026885,-0.096942,0.58092,-13091.0,47838.0,626.88
0.01962,-0.09874,0.5878,-9658.8,48649.0,631.46
0.10226,-0.017081,-1.2427,-51348.0,8876.9,417.43
0.10334,-0.0085357,-1.2468,-51916.0,4497.4,419.59
0.10221,-0.016909,-1.2527,-51363.0,8803.8,424.31
0.10362,-0.0087742,-1.2069,-51896.0,4606.8,389.11
0.074344,0.072116,-0.70925,-37493.0,-35958.0,-695.1
0.074175,0.072485,-0.7192,-37372.0,-36090.0,-677.5
0.080159,0.065613,-0.71458,-40407.0,-32653.0,-679.44
0.099817,-0.0059158,3.9351,-48495.0,3122.5,-1.3457
-0.081287,-0.033616,0.28744,48029.0,10081.0,6223.6
-0.079427,-0.042023,0.2905,46744.0,15229.0,5511.2
-0.078915,-0.039842,0.28073,47267.0,13341.0,5851.8
-0.098737,0.014669,3.8559,48117.0,-7010.7,44.848
-0.057578,0.085257,1.7901,27892.0,-40735.0,-11.973
0.097757,-0.026896,2.4596,-47309.0,13275.0,-37.573
0.097003,-0.029512,2.4497,-46987.0,14385.0,-47.434
0.094612,-0.036347,2.4566,-45834.0,17715.0,-71.736
0.10128,-1.2489e-05,2.6022,-49085.0,134.55,-3.1728
0.10445,-0.0095447,-1.0364,-51807.0,5062.8,257.25
0.09868,0.0156,0.49691,-48927.0,-7982.6,795.29
0.037282,0.0058355,-0.10971,-32010.0,-38383.0,-7612.0
0.056932,0.016993,0.21276,-38766.0,-28375.0,11492.0
0.095065,-0.040499,1.4419,-45516.0,19410.0,-52.811
0.098335,-0.031785,1.4449,-47034.0,15367.0,-65.537
0.097616,-0.033949,1.4349,-46696.0,16375.0,-25.036
0.041212,-0.085186,0.21339,-28420.0,40327.0,2022.3
0.036656,-0.08853,0.22385,-24410.0,42908.0,1567.4
-0.076447,0.064241,3.5004,37221.0,-31491.0,42.185
0.080272,0.065258,-0.70458,-40516.0,-32512.0,-695.38
0.085592,0.057894,-0.69989,-43160.0,-28907.0,-699.19
0.098505,0.024175,-0.57091,-50323.0,-12658.0,-1065.8
0.1012,-0.0067066,2.5076,-49006.0,3338.3,-58.464
0.099727,0.016022,2.7299,-48365.0,-8101.6,-87.082
-0.042967,-0.079298,0.018927,38416.0,31402.0,-180.0
-0.047381,0.06082,-0.317,28204.0,-41718.0,-11890.0
-0.056768,0.053927,-0.31814,33246.0,-37948.0,-11494.0
-0.053331,0.058625,-0.32443,31079.0,-39772.0,-11436.0
0.091599,0.043933,2.3123,-44352.0,-21270.0,-78.274
0.093467,0.039845,2.3039,-45202.0,-19407.0,-122.36
0.095689,0.034182,2.3125,-46242.0,-16768.0,-61.937
0.1015,-0.0085825,2.2579,-49010.0,4407.3,-31.239
-0.035409,0.096255,-1.4106,18349.0,-48823.0,466.37
0.032214,-0.090676,-0.24707,-21739.0,46657.0,-1213.1
0.024355,-0.093705,-0.24162,-16646.0,48686.0,-875.66
0.070353,-0.071813,-1.7142,-36626.0,37273.0,203.45
0.097162,0.023732,3.5651,-47230.0,-12002.0,88.457
0.004109,-0.098862,-0.3294,-2699.1,51630.0,-629.57
-0.0031923,-0.098874,-0.32447,1635.9,51662.0,-657.8
0.0050926,-0.09867,-0.31919,-3322.2,51574.0,-710.61
0.1007,0.0059932,2.8568,-48884.0,-3266.4,-52.271
-0.016249,-0.098568,3.8006,7792.4,48017.0,28.41
-0.023446,-0.097118,3.8075,11437.0,47279.0,31.444
-0.013773,-0.098936,3.8103,6524.9,48202.0,33.219
0.045126,-0.076141,-0.061773,-40742.0,29234.0,106.45
-0.098789,-0.026728,2.079,47659.0,12498.0,-100.92
-0.091374,-0.044745,-1.5182,46852.0,22994.0,398.15
-0.087034,-0.052559,-1.5226,44510.0,27255.0,396.94
-0.091195,-0.044943,-1.5282,46788.0,23131.0,392.07
0.073507,-0.045505,0.25279,-46471.0,15855.0,5708.7
-0.078145,-0.06246,3.9932,37836.0,30462.0,-149.24
-0.039627,-0.0068307,-0.011285,35760.0,-34461.0,-425.46
-0.082622,-0.064877,-0.9029,40626.0,32484.0,-100.0
0.075987,-0.065758,-1.714,-39693.0,33988.0,221.4
0.10432,0.0075444,-0.81677,-51843.0,-3886.0,-303.98
-0.10361,-0.0021274,1.3799,49493.0,851.21,0.18193
0.099053,-0.025276,2.0201,-47698.0,12428.0,-33.93
0.098516,-0.027326,2.0106,-47455.0,13338.0,-36.447
0.10212,0.016837,1.1038,-48853.0,-8440.6,45.585
-0.046843,0.038427,-0.24594,31132.0,-38872.0,-13350.0
0.10327,-0.0084195,-1.2569,-51924.0,4431.1,434.88
-0.09962,0.00506,3.6881,48627.0,-2403.4,-15.78
-0.099319,0.0092989,3.6976,48471.0,-4541.9,42.393
-0.099757,-0.00026495,3.6979,48683.0,65.624,38.408
0.10138,-0.015929,0.83662,-48998.0,7841.4,256.24
0.024548,-0.097426,0.57115,-12000.0,48121.0,639.76
0.022235,-0.097847,0.56139,-10898.0,48380.0,633.77
0.099953,-0.016526,2.5429,-48431.0,8118.0,1.3201
0.094327,0.040222,1.8379,-45363.0,-19439.0,-108.29
0.10215,-0.016835,-1.2627,-51374.0,8755.0,426.66
0.1032,-0.0083537,-1.2668,-51930.0,4404.2,416.77
0.1021,-0.016638,-1.2727,-51391.0,8674.2,426.54
-0.01223,0.10302,-0.70785,5754.3,-51629.0,-731.09
-0.020438,0.10171,-0.7046,10180.0,-50940.0,-731.55
-0.0036516,0.10479,-1.0916,1372.5,-52051.0,251.62
0.004025,0.10469,-1.0965,-2445.8,-52013.0,262.2
0.0038815,0.10474,-1.0865,-2397.2,-52012.0,245.21
-0.051918,0.086706,0.60464,25803.0,-42374.0,348.2
-0.056447,0.083859,0.61343,27938.0,-41000.0,361.75
-0.060256,0.081057,0.60471,29762.0,-39693.0,352.82
-0.013169,0.06535,0.28011,7431.9,-46932.0,13781.0
-0.0071158,0.063761,0.2723,3805.1,-47276.0,14057.0
-0.002959,0.06654,0.28099,1294.6,-47489.0,13820.0
0.099725,0.0091978,3.5156,-48510.0,-4837.9,-19.808
0.09806,0.01999,3.5152,-47691.0,-10107.0,-11.122
0.10092,0.016107,2.0638,-48604.0,-8104.1,25.702
0.090242,0.049251,-0.66523,-45613.0,-24829.0,-741.37
0.09027,0.048893,-0.65526,-45689.0,-24681.0,-743.58
0.085709,0.056679,-0.66,-43434.0,-28465.0,-741.54
-0.029115,0.10114,-0.95561,14564.0,-49951.0,2.9408
0.10004,0.0059205,3.456,-48683.0,-2945.2,-21.759
-0.029207,0.096894,-0.53563,15197.0,-49600.0,-1177.7
-0.036558,0.094176,-0.53053,19172.0,-48199.0,-1255.8
-0.037004,0.094248,-0.54059,19381.0,-48123.0,-1098.5
0.10146,-0.017252,1.693,-48639.0,8643.1,-281.21
0.098977,-0.028035,1.6962,-47516.0,13512.0,-102.88
0.095477,-0.033981,2.4663,-46233.0,16634.0,-58.868
0.096222,-0.031786,2.4759,-46592.0,15589.0,-55.44
0.098328,-0.024697,2.4692,-47559.0,12339.0,-44.274
0.085005,0.061095,-1.0743,-42455.0,-30137.0,224.76
-0.084779,-0.032668,0.3139,47922.0,10997.0,5643.5
-0.08681,-0.026453,0.32074,48504.0,7938.8,5837.8
-0.085174,-0.035464,0.32359,47466.0,13048.0,5165.3
-0.079149,0.066254,0.99182,37857.0,-32048.0,238.64
0.096737,-0.026212,3.2946,-47065.0,13017.0,78.288
0.098812,-0.017094,3.2995,-48061.0,8636.3,23.717
0.098641,-0.017969,3.2901,-47979.0,9093.5,110.77
0.018223,0.090037,0.3921,-9584.7,-48044.0,7341.9
0.024042,0.087439,0.38425,-12488.0,-47285.0,7862.1
0.10022,-0.023406,1.6874,-48031.0,11558.0,-194.59
0.097145,0.035198,1.0674,-46563.0,-17046.0,136.21
0.098778,0.030325,1.0595,-47277.0,-14957.0,109.25
0.10019,0.025509,1.0695,-47966.0,-12562.0,102.01
0.097074,0.023892,3.6356,-47266.0,-11759.0,-55.461
0.014734,0.10395,-0.95178,-7573.9,-51476.0,-31.325
-0.090753,-0.045522,-1.548,46626.0,23470.0,378.07
-0.086535,-0.053099,-1.5425,44318.0,27577.0,372.5
0.010201,0.01133,-0.057355,-9355.8,-48943.0,-4211.4
0.079542,-0.063416,0.68822,-39029.0,30640.0,329.64
0.085274,-0.055372,0.69092,-41755.0,26807.0,335.16
0.083866,-0.057398,0.68129,-41126.0,27761.0,337.51
0.042931,-0.005794,0.074706,-37533.0,-31572.0,4725.2
0.044122,-0.0057168,0.084451,-38255.0,-30574.0,5381.3
0.037429,0.00061827,0.079797,-32553.0,-36556.0,5533.4
0.10503,0.00031885,-0.9916,-52040.0,-397.47,83.721
0.10504,6.1507e-05,-0.98168,-52037.0,-387.85,69.917
0.10087,-0.017478,0.79315,-48867.0,8628.7,301.73
0.1021,-0.0078719,0.79264,-49465.0,3966.5,321.16
0.09751,0.026525,-1.575,-50302.0,-13981.0,333.62
0.097374,0.026796,-1.5849,-50271.0,-14103.0,324.4
0.099473,0.017948,-1.5802,-51321.0,-9594.5,328.85
-0.029808,0.023085,0.1592,22799.0,-42131.0,11698.0
0.099633,-0.0084017,-1.9651,-52183.0,4596.7,40.808
-0.072418,0.072924,1.8222,34748.0,-35053.0,-86.002
0.092036,-0.048776,-1.1587,-46018.0,24400.0,335.5
0.090536,-0.046872,-1.4436,-46391.0,23860.0,416.8
-0.074958,0.066492,3.103,36482.0,-32566.0,-53.057
-0.035251,0.096496,-1.3905,18216.0,-48866.0,463.96
-0.0765,-0.047949,0.28374,45605.0,18451.0,5141.9
-0.013278,0.099303,-1.9831,6715.6,-51970.0,24.329
0.099279,0.015748,3.0914,-48251.0,-7984.1,-81.657
-0.075169,0.065695,3.7769,36523.0,-32143.0,167.01
-0.081393,0.057868,3.7791,39535.0,-28355.0,111.94
-0.079269,0.060684,3.7689,38430.0,-29843.0,29.457
0.10203,-0.016576,-1.2827,-51401.0,8629.6,443.87
0.10305,-0.0081805,-1.2867,-51942.0,4321.2,435.62
0.10197,-0.016428,-1.2926,-51412.0,8579.6,434.25
-0.087696,-0.051891,-1.4928,44755.0,26831.0,414.31
-0.082753,-0.05928,-1.4972,42160.0,30751.0,409.35
-0.087484,-0.052099,-1.5028,44676.0,26970.0,408.94
-0.095261,-0.043123,-1.1536,47467.0,21443.0,335.43
-0.091569,-0.050402,-1.158,45499.0,25354.0,349.14
-0.094988,-0.043574,-1.1636,47362.0,21679.0,360.95
0.0025273,0.017159,0.09642,-2544.6,-48544.0,7869.6
-0.0072119,0.016698,0.095481,5869.2,-48273.0,7758.6
-0.0010802,0.015824,0.08716,526.58,-48714.0,7142.9
0.10312,-0.0082914,-1.2768,-51935.0,4374.8,442.08
0.054379,-0.063547,0.12848,-44490.0,21080.0,2567.0
-0.0492,0.087098,3.9826,24264.0,-42085.0,56.983
0.10154,0.018309,1.5714,-48625.0,-8943.1,-1.9128
-0.049536,0.089767,1.9704,24152.0,-42988.0,-52.69
-0.045346,0.091984,1.9795,22167.0,-44040.0,-88.192
-0.053862,0.087176,1.9795,26227.0,-41750.0,-108.02
-0.058872,-0.083617,0.79845,28427.0,40671.0,298.79
0.10072,-0.0086813,2.7072,-48846.0,4436.8,-29.395
0.10243,0.0077032,-1.3659,-51982.0,-4105.6,448.84
0.10159,0.015235,-1.3609,-51513.0,-8072.3,460.58
0.10155,0.014901,-1.3709,-51541.0,-7919.2,444.62
-0.10012,0.0095135,2.8241,48784.0,-4644.5,-7.006
0.096577,-0.03617,1.5596,-46311.0,17321.0,-108.58
-0.090112,0.043141,3.7407,43911.0,-20982.0,97.923
0.095616,-0.041336,-1.1587,-47774.0,20753.0,345.17
0.10452,4.4614e-05,-0.80194,-51983.0,255.18,-350.39
0.10424,0.0069324,-0.79697,-51848.0,-3721.8,-367.89
0.1043,0.0071222,-0.80687,-51848.0,-3777.9,-301.42
-0.010938,0.060733,0.26358,6286.5,-46949.0,14235.0
-0.014696,0.057495,0.25496,8832.4,-46501.0,14328.0
-0.0046267,0.058941,0.25578,2430.0,-47245.0,14412.0
-0.10076,-0.016672,-0.60548,51320.0,7782.3,-881.82
-0.099639,-0.021698,-0.59453,50745.0,10896.0,-962.39
-0.099207,-0.024457,-0.60441,50478.0,12092.0,-915.95
0.034436,0.093798,3.9665,-16659.0,-45638.0,82.372
-0.090993,-0.045196,-1.5381,46716.0,23282.0,387.01
-0.019766,-0.096097,0.028992,17962.0,46228.0,-435.5
0.036301,-0.093918,0.58365,-17552.0,46389.0,628.15
0.0902,0.049926,-0.68515,-45481.0,-25086.0,-723.75
0.090214,0.049606,-0.6752,-45542.0,-24966.0,-731.68
0.085594,0.057381,-0.67991,-43268.0,-28730.0,-733.84
-0.010465,0.061701,-0.27058,6360.4,-49191.0,-14396.0
-0.037881,0.092653,3.9075,18780.0,-44831.0,33.455
-0.031238,0.095161,3.9145,15447.0,-46083.0,28.834
0.080293,0.067439,-1.0391,-40084.0,-33211.0,165.29
0.052955,0.088778,-1.2928,-26524.0,-44870.0,451.6
0.052646,0.088864,-1.3027,-26387.0,-44954.0,453.73
0.060287,0.083955,-1.2981,-30342.0,-42383.0,456.84
0.06129,0.083633,-1.2582,-30782.0,-42051.0,429.66
0.053857,0.088525,-1.2629,-26913.0,-44627.0,441.3
0.061093,0.083677,-1.2682,-30684.0,-42126.0,444.2
-0.094334,0.032748,3.5721,46092.0,-15815.0,-104.54
0.077491,-0.063144,-1.983,-40940.0,32710.0,59.306
0.099569,-0.017662,2.6522,-48257.0,8884.1,-84.328
0.049684,0.086753,3.9018,-23985.0,-42278.0,85.529
0.099259,0.031776,-1.1552,-49533.0,-16106.0,345.65
0.099425,0.031462,-1.1453,-49547.0,-16054.0,350.78
0.096283,0.039913,-1.15,-48087.0,-20010.0,332.76
0.074548,0.071493,-0.68932,-37689.0,-35742.0,-727.34
0.074464,0.071789,-0.69929,-37598.0,-35843.0,-716.92
0.080358,0.064927,-0.6946,-40596.0,-32405.0,-717.43
0.099104,-0.017199,3.0192,-48171.0,8604.4,-72.021
0.10028,-0.0084052,3.0257,-48744.0,4272.7,45.766
0.10035,-0.007547,3.0166,-48774.0,3962.0,-158.71
-0.097918,0.019221,3.698,47801.0,-9225.5,17.371
-0.098761,0.01413,3.7064,48210.0,-6746.6,23.932
-0.078812,-0.062907,-1.6367,40539.0,32931.0,307.15
-0.078601,-0.063081,-1.6466,40450.0,33046.0,295.09
-0.083962,-0.055934,-1.6419,43238.0,29300.0,298.6
0.10191,-0.016301,-1.3026,-51423.0,8530.2,447.1
0.10289,-0.0081016,-1.3067,-51949.0,4297.1,448.36
0.10183,-0.016258,-1.3125,-51430.0,8509.5,443.1
0.059521,0.084293,-1.3179,-29994.0,-42637.0,459.35
0.059075,0.084503,-1.3278,-29794.0,-42780.0,448.31
0.066356,0.078966,-1.3232,-33629.0,-39835.0,453.57
0.10109,0.0073575,2.5471,-48963.0,-3741.8,-109.23
0.10204,-0.0073221,-1.4165,-52006.0,3984.4,436.51
0.10228,0.0002407,-1.4211,-52160.0,-127.76,432.27
0.10195,-0.0074501,-1.4264,-52006.0,4030.4,443.64
0.10212,-0.016307,1.0552,-48932.0,8032.9,145.79
0.10082,-0.022933,1.0616,-48279.0,11307.0,121.98
0.10244,-0.014439,1.0652,-49059.0,7200.7,98.698
0.098236,0.01994,3.3162,-47770.0,-10093.0,-34.155
0.099886,0.0092442,3.3161,-48594.0,-4738.3,-28.412
0.098902,0.016428,3.3238,-48117.0,-8257.6,87.977
-0.09751,-0.0048946,-0.4309,51748.0,1347.6,-2656.7
-0.096627,-0.013629,-0.42533,51448.0,5677.9,-2660.1
-0.097075,-0.013956,-0.43537,51428.0,6069.0,-2282.9
0.094809,-0.033443,2.9868,-46075.0,16515.0,-19.61
0.095493,-0.031428,2.9963,-46400.0,15567.0,-25.063
0.097555,-0.024475,2.989,-47380.0,12278.0,-12.162
0.095243,-0.033423,0.60756,-46756.0,16574.0,559.13
0.053625,-0.028135,0.059952,-47349.0,-13648.0,2560.6
-0.053963,-0.021538,0.091764,46454.0,-15649.0,4925.8
-0.051204,-0.014871,0.092605,43563.0,-22354.0,5409.4
-0.021582,-0.102,-0.77481,10683.0,50865.0,-408.83
-0.0211,-0.10218,-0.78473,10436.0,50919.0,-407.97
-0.029946,-0.099904,-0.78021,15033.0,49755.0,-406.26
0.10298,-0.0081323,-1.2967,-51946.0,4308.5,434.86
0.098994,0.016504,0.53396,-48882.0,-8361.9,433.43
0.099541,0.015753,2.8921,-48319.0,-8019.9,22.636
-0.10097,-0.013971,-0.59556,51483.0,6589.4,-889.3
-0.042872,0.093433,-1.3747,22153.0,-47207.0,466.0
-0.034988,0.096774,-1.3707,18061.0,-48917.0,474.02
-0.042656,0.093625,-1.3648,22020.0,-47266.0,471.04
0.059983,0.084069,-1.308,-30202.0,-42487.0,450.96
0.060799,-0.072041,0.27876,-37049.0,32598.0,3221.2
0.1021,0.017221,1.136,-48818.0,-8593.1,71.155
0.10325,0.0083016,1.1302,-49404.0,-4056.7,-9.4572
